,Longitude,Latitude,AddressAccuracy,NumMosquitos,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,most_recent_spray_(days),Recently_sprayed,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,weather_type_Norm,Day_of_month,month,year,Day_of_week,sprayed_2_yrs_ago,never_sprayed,WnvPresent
159,-87.725,41.952,8,39,0,0,1,0,0,0,3650,0,76,57,67,50,57,0,2,0.0,29.4,30.04,6.0,5,7.8,1,14,6,5,4,0,1,0
160,-87.725,41.952,8,6,0,1,0,0,0,0,3650,0,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,0,21,6,5,4,0,1,0
161,-87.725,41.952,8,2,0,0,1,0,0,0,3650,0,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,0,21,6,5,4,0,1,0
162,-87.725,41.952,8,24,0,1,0,0,0,0,3650,0,91,66,79,65,69,0,14,0.59,29.08,29.71,6.1,29,6.8,0,27,6,5,3,0,1,0
163,-87.725,41.952,8,27,0,0,1,0,0,0,3650,0,91,66,79,65,69,0,14,0.59,29.08,29.71,6.1,29,6.8,0,27,6,5,3,0,1,0
164,-87.725,41.952,8,8,0,0,1,0,0,0,3650,0,87,71,79,70,72,0,14,0.84,29.31,29.95,10.0,22,10.5,0,8,7,5,0,0,1,0
165,-87.725,41.952,8,17,0,1,0,0,0,0,3650,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,1,12,7,5,4,0,1,0
166,-87.725,41.952,8,46,0,0,1,0,0,0,3650,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,1,12,7,5,4,0,1,0
167,-87.725,41.952,8,29,0,0,1,0,0,0,3650,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,1,12,7,5,4,0,1,1
168,-87.725,41.952,8,37,0,1,0,0,0,0,3650,0,97,75,86,69,75,0,21,0.005,29.17,29.82,13.4,24,13.9,0,19,7,5,4,0,1,0
169,-87.725,41.952,8,17,0,1,0,0,0,0,3650,0,97,75,86,69,75,0,21,0.005,29.17,29.82,13.4,24,13.9,0,19,7,5,4,0,1,1
170,-87.725,41.952,8,43,0,0,1,0,0,0,3650,0,97,75,86,69,75,0,21,0.005,29.17,29.82,13.4,24,13.9,0,19,7,5,4,0,1,1
171,-87.725,41.952,8,26,0,0,1,0,0,0,3650,0,97,75,86,69,75,0,21,0.005,29.17,29.82,13.4,24,13.9,0,19,7,5,4,0,1,0
172,-87.725,41.952,8,24,0,1,0,0,0,0,0,1,81,58,70,52,60,0,5,0.0,29.39,30.05,2.7,23,3.9,1,25,7,5,3,0,0,0
173,-87.725,41.952,8,38,0,1,0,0,0,0,7,1,82,61,72,54,62,0,7,0.0,29.29,29.95,6.2,29,7.1,1,1,8,5,3,0,0,0
174,-87.725,41.952,8,2,0,0,1,0,0,0,7,1,82,61,72,54,62,0,7,0.0,29.29,29.95,6.2,29,7.1,1,1,8,5,3,0,0,0
175,-87.725,41.952,8,3,1,0,0,0,0,0,7,1,82,61,72,54,62,0,7,0.0,29.29,29.95,6.2,29,7.1,1,1,8,5,3,0,0,0
176,-87.725,41.952,8,1,0,0,0,0,0,1,7,1,82,61,72,54,62,0,7,0.0,29.29,29.95,6.2,29,7.1,1,1,8,5,3,0,0,0
177,-87.725,41.952,8,1,0,0,1,0,0,0,14,1,79,69,74,55,62,0,9,0.0,29.33,29.96,10.5,5,10.8,1,8,8,5,3,0,0,0
178,-87.725,41.952,8,24,1,0,0,0,0,0,14,1,79,69,74,55,62,0,9,0.0,29.33,29.96,10.5,5,10.8,1,8,8,5,3,0,0,0
179,-87.725,41.952,8,6,0,1,0,0,0,0,21,1,74,57,66,50,58,0,1,0.0,29.47,30.13,4.5,22,5.0,1,15,8,5,3,0,0,0
180,-87.725,41.952,8,4,0,0,1,0,0,0,21,1,74,57,66,50,58,0,1,0.0,29.47,30.13,4.5,22,5.0,1,15,8,5,3,0,0,0
181,-87.725,41.952,8,1,1,0,0,0,0,0,21,1,74,57,66,50,58,0,1,0.0,29.47,30.13,4.5,22,5.0,1,15,8,5,3,0,0,0
182,-87.725,41.952,8,38,0,1,0,0,0,0,28,1,78,67,73,66,68,0,8,0.36,29.42,30.05,2.5,24,7.0,0,22,8,5,3,0,0,0
183,-87.725,41.952,8,6,0,0,1,0,0,0,28,1,78,67,73,66,68,0,8,0.36,29.42,30.05,2.5,24,7.0,0,22,8,5,3,0,0,0
184,-87.725,41.952,8,15,1,0,0,0,0,0,28,1,78,67,73,66,68,0,8,0.36,29.42,30.05,2.5,24,7.0,0,22,8,5,3,0,0,1
185,-87.725,41.952,8,11,0,1,0,0,0,0,35,1,87,69,78,65,69,0,13,0.0,29.36,30.0,4.2,10,4.6,0,29,8,5,3,0,0,0
186,-87.725,41.952,8,16,0,1,0,0,0,0,43,1,85,62,74,55,63,0,9,0.0,29.44,30.11,4.3,17,6.0,1,6,9,5,4,0,0,1
187,-87.725,41.952,8,1,0,0,1,0,0,0,43,1,85,62,74,55,63,0,9,0.0,29.44,30.11,4.3,17,6.0,1,6,9,5,4,0,0,0
188,-87.725,41.952,8,16,1,0,0,0,0,0,43,1,85,62,74,55,63,0,9,0.0,29.44,30.11,4.3,17,6.0,1,6,9,5,4,0,0,0
189,-87.725,41.952,8,1,0,1,0,0,0,0,49,1,83,63,73,58,64,0,8,0.06,29.34,29.97,6.8,34,9.8,1,12,9,5,3,0,0,0
190,-87.725,41.952,8,5,1,0,0,0,0,0,49,1,83,63,73,58,64,0,8,0.06,29.34,29.97,6.8,34,9.8,1,12,9,5,3,0,0,0
191,-87.725,41.952,8,3,0,1,0,0,0,0,63,1,75,55,65,52,58,0,0,0.0,29.4,30.04,4.1,9,4.6,1,26,9,5,3,0,0,0
192,-87.648,41.721,8,2,0,0,1,0,0,0,3650,0,91,73,82,69,72,0,17,0.005,29.45,30.09,7.3,21,8.1,0,26,6,-1,1,0,1,0
193,-87.648,41.721,8,1,0,1,0,0,0,0,3650,0,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,1,29,6,-1,4,0,1,0
194,-87.648,41.721,8,1,1,0,0,0,0,0,3650,0,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,1,29,6,-1,4,0,1,0
195,-87.648,41.721,8,2,0,1,0,0,0,0,3650,0,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,1,2,7,-1,0,0,1,0
196,-87.648,41.721,8,15,0,1,0,0,0,0,3650,0,77,63,70,51,59,0,5,0.0,29.28,29.92,9.1,30,11.2,1,11,7,-1,2,0,1,0
197,-87.648,41.721,8,2,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
198,-87.648,41.721,8,4,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
199,-87.648,41.721,8,4,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
200,-87.648,41.721,8,1,0,0,1,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
201,-87.648,41.721,8,4,1,0,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
202,-87.648,41.721,8,2,1,0,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
203,-87.648,41.721,8,1,1,0,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
204,-87.648,41.721,8,9,0,1,0,0,0,0,3650,0,91,73,82,66,72,0,17,0.0,29.31,29.95,6.5,23,7.2,1,2,8,-1,3,0,1,0
205,-87.648,41.721,8,1,0,0,1,0,0,0,3650,0,91,73,82,66,72,0,17,0.0,29.31,29.95,6.5,23,7.2,1,2,8,-1,3,0,1,0
206,-87.648,41.721,8,5,0,1,0,0,0,0,3650,0,92,73,83,73,76,0,18,0.06,29.11,29.74,6.3,24,8.8,0,7,8,-1,1,0,1,0
207,-87.648,41.721,8,2,0,0,1,0,0,0,3650,0,92,73,83,73,76,0,18,0.06,29.11,29.74,6.3,24,8.8,0,7,8,-1,1,0,1,0
208,-87.648,41.721,8,24,0,1,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
209,-87.648,41.721,8,20,1,0,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
210,-87.648,41.721,8,10,0,1,0,0,0,0,3650,0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0,0,21,8,-1,1,0,1,0
211,-87.648,41.721,8,15,1,0,0,0,0,0,3650,0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0,0,21,8,-1,1,0,1,0
212,-87.648,41.721,8,13,0,1,0,0,0,0,3650,0,81,69,75,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,0,24,8,-1,4,0,1,0
213,-87.648,41.721,8,7,1,0,0,0,0,0,3650,0,81,69,75,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,0,24,8,-1,4,0,1,0
214,-87.648,41.721,8,2,0,1,0,0,0,0,3650,0,91,72,82,62,69,0,17,0.0,29.31,29.94,6.4,19,6.7,1,5,9,-1,2,0,1,0
215,-87.648,41.721,8,4,1,0,0,0,0,0,3650,0,91,72,82,62,69,0,17,0.0,29.31,29.94,6.4,19,6.7,1,5,9,-1,2,0,1,1
216,-87.648,41.721,8,3,0,1,0,0,0,0,3650,0,66,46,56,43,50,9,0,0.0,29.46,30.11,1.9,5,6.0,1,12,9,-1,2,0,1,0
217,-87.648,41.721,8,3,1,0,0,0,0,0,3650,0,66,46,56,43,50,9,0,0.0,29.46,30.11,1.9,5,6.0,1,12,9,-1,2,0,1,0
218,-87.648,41.721,8,2,0,1,0,0,0,0,3650,0,84,68,76,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,1,19,9,-1,2,0,1,0
219,-87.648,41.721,8,1,1,0,0,0,0,0,3650,0,84,68,76,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,1,19,9,-1,2,0,1,0
220,-87.648,41.721,8,12,0,1,0,0,0,0,3650,0,91,71,81,62,69,0,16,0.0,29.34,29.98,10.0,19,10.5,1,24,9,-1,0,0,1,0
221,-87.648,41.721,8,3,1,0,0,0,0,0,3650,0,91,71,81,62,69,0,16,0.0,29.34,29.98,10.0,19,10.5,1,24,9,-1,0,0,1,0
222,-87.648,41.721,8,1,0,0,0,0,0,1,3650,0,91,71,81,62,69,0,16,0.0,29.34,29.98,10.0,19,10.5,1,24,9,-1,0,0,1,0
223,-87.648,41.721,8,8,0,1,0,0,0,0,3650,0,83,56,70,56,62,0,5,0.0,29.39,30.03,4.6,17,5.9,1,4,10,-1,3,0,1,0
224,-87.648,41.721,8,1,1,0,0,0,0,0,3650,0,83,56,70,56,62,0,5,0.0,29.39,30.03,4.6,17,5.9,1,4,10,-1,3,0,1,0
225,-87.65,41.733,8,1,0,0,1,0,0,0,3650,0,88,65,77,59,66,0,12,0.0,29.44,30.09,5.8,16,7.4,0,29,5,-1,1,0,1,0
226,-87.65,41.733,8,1,0,0,1,0,0,0,3650,0,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,0,5,6,-1,1,0,1,0
227,-87.65,41.733,8,9,0,1,0,0,0,0,3650,0,92,73,83,73,76,0,18,0.06,29.11,29.74,6.3,24,8.8,0,7,8,-1,1,0,1,0
228,-87.65,41.733,8,1,0,0,1,0,0,0,3650,0,92,73,83,73,76,0,18,0.06,29.11,29.74,6.3,24,8.8,0,7,8,-1,1,0,1,0
229,-87.65,41.733,8,3,1,0,0,0,0,0,3650,0,92,73,83,73,76,0,18,0.06,29.11,29.74,6.3,24,8.8,0,7,8,-1,1,0,1,0
230,-87.65,41.733,8,2,0,0,0,0,0,1,3650,0,92,73,83,73,76,0,18,0.06,29.11,29.74,6.3,24,8.8,0,7,8,-1,1,0,1,0
231,-87.65,41.733,8,44,0,1,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
232,-87.65,41.733,8,3,0,0,1,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
233,-87.65,41.733,8,45,1,0,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
234,-87.65,41.733,8,45,1,0,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
235,-87.65,41.733,8,24,0,1,0,0,0,0,3650,0,90,70,80,70,73,0,15,0.88,29.29,29.93,5.1,21,8.4,0,22,8,-1,2,0,1,1
236,-87.65,41.733,8,40,1,0,0,0,0,0,3650,0,90,70,80,70,73,0,15,0.88,29.29,29.93,5.1,21,8.4,0,22,8,-1,2,0,1,1
237,-87.65,41.733,8,7,0,0,0,0,0,1,3650,0,90,70,80,70,73,0,15,0.88,29.29,29.93,5.1,21,8.4,0,22,8,-1,2,0,1,0
238,-87.65,41.733,8,1,0,1,0,0,0,0,3650,0,91,71,81,62,69,0,16,0.0,29.34,29.98,10.0,19,10.5,1,24,9,-1,0,0,1,0
239,-87.65,41.733,8,1,1,0,0,0,0,0,3650,0,91,71,81,62,69,0,16,0.0,29.34,29.98,10.0,19,10.5,1,24,9,-1,0,0,1,0
240,-87.65,41.733,8,2,0,1,0,0,0,0,3650,0,64,55,60,51,54,5,0,0.0,29.11,29.75,6.8,29,8.3,1,28,5,1,3,0,1,0
241,-87.65,41.733,8,22,0,1,0,0,0,0,3650,0,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,0,2,6,1,1,0,1,0
242,-87.65,41.733,8,6,0,0,1,0,0,0,3650,0,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,0,2,6,1,1,0,1,0
243,-87.65,41.733,8,4,0,1,0,0,0,0,3650,0,80,47,64,43,54,1,0,0.0,29.23,29.91,6.3,25,7.2,1,5,6,1,4,0,1,0
244,-87.65,41.733,8,5,0,0,1,0,0,0,3650,0,80,47,64,43,54,1,0,0.0,29.23,29.91,6.3,25,7.2,1,5,6,1,4,0,1,0
245,-87.65,41.733,8,1,1,0,0,0,0,0,3650,0,80,47,64,43,54,1,0,0.0,29.23,29.91,6.3,25,7.2,1,5,6,1,4,0,1,0
246,-87.65,41.733,8,2,0,1,0,0,0,0,3650,0,72,50,61,49,55,4,0,0.005,29.3,29.95,5.0,6,6.7,1,12,6,1,4,0,1,0
247,-87.65,41.733,8,7,0,0,1,0,0,0,3650,0,72,50,61,49,55,4,0,0.005,29.3,29.95,5.0,6,6.7,1,12,6,1,4,0,1,0
248,-87.65,41.733,8,50,0,0,1,0,0,0,3650,0,72,50,61,49,55,4,0,0.005,29.3,29.95,5.0,6,6.7,1,12,6,1,4,0,1,0
249,-87.65,41.733,8,1,0,0,0,1,0,0,3650,0,72,50,61,49,55,4,0,0.005,29.3,29.95,5.0,6,6.7,1,12,6,1,4,0,1,0
250,-87.65,41.733,8,17,0,1,0,0,0,0,3650,0,88,66,77,68,70,0,12,0.87,29.03,29.68,6.3,18,10.5,0,19,6,1,4,0,1,0
251,-87.65,41.733,8,50,0,1,0,0,0,0,3650,0,88,66,77,68,70,0,12,0.87,29.03,29.68,6.3,18,10.5,0,19,6,1,4,0,1,0
252,-87.65,41.733,8,28,0,0,1,0,0,0,3650,0,88,66,77,68,70,0,12,0.87,29.03,29.68,6.3,18,10.5,0,19,6,1,4,0,1,0
253,-87.65,41.733,8,1,1,0,0,0,0,0,3650,0,88,66,77,68,70,0,12,0.87,29.03,29.68,6.3,18,10.5,0,19,6,1,4,0,1,0
254,-87.65,41.733,8,9,0,1,0,0,0,0,3650,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,1,26,6,1,4,0,1,0
255,-87.65,41.733,8,6,0,1,0,0,0,0,3650,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,1,6,7,1,0,0,1,0
256,-87.65,41.733,8,2,0,0,1,0,0,0,3650,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,1,6,7,1,0,0,1,0
257,-87.65,41.733,8,50,0,1,0,0,0,0,3650,0,78,66,72,48,59,0,7,0.0,29.41,30.05,5.8,7,7.4,1,13,7,1,0,0,1,0
258,-87.65,41.733,8,50,0,1,0,0,0,0,3650,0,78,66,72,48,59,0,7,0.0,29.41,30.05,5.8,7,7.4,1,13,7,1,0,0,1,0
259,-87.65,41.733,8,30,0,1,0,0,0,0,3650,0,78,66,72,48,59,0,7,0.0,29.41,30.05,5.8,7,7.4,1,13,7,1,0,0,1,0
260,-87.65,41.733,8,13,0,0,1,0,0,0,3650,0,78,66,72,48,59,0,7,0.0,29.41,30.05,5.8,7,7.4,1,13,7,1,0,0,1,0
261,-87.65,41.733,8,1,1,0,0,0,0,0,3650,0,78,66,72,48,59,0,7,0.0,29.41,30.05,5.8,7,7.4,1,13,7,1,0,0,1,0
262,-87.65,41.733,8,10,0,1,0,0,0,0,3650,0,70,58,64,52,57,1,0,0.005,29.21,29.86,10.1,29,10.4,0,17,7,1,4,0,1,0
263,-87.65,41.733,8,18,0,0,1,0,0,0,3650,0,70,58,64,52,57,1,0,0.005,29.21,29.86,10.1,29,10.4,0,17,7,1,4,0,1,0
264,-87.65,41.733,8,4,1,0,0,0,0,0,3650,0,70,58,64,52,57,1,0,0.005,29.21,29.86,10.1,29,10.4,0,17,7,1,4,0,1,0
265,-87.65,41.733,8,1,0,0,0,1,0,0,3650,0,70,58,64,52,57,1,0,0.005,29.21,29.86,10.1,29,10.4,0,17,7,1,4,0,1,0
266,-87.65,41.733,8,5,0,1,0,0,0,0,3650,0,84,66,75,61,67,0,10,0.03,29.21,29.85,9.2,23,9.6,0,27,7,1,0,0,1,0
267,-87.65,41.733,8,4,0,0,1,0,0,0,3650,0,84,66,75,61,67,0,10,0.03,29.21,29.85,9.2,23,9.6,0,27,7,1,0,0,1,0
268,-87.65,41.733,8,1,1,0,0,0,0,0,3650,0,84,66,75,61,67,0,10,0.03,29.21,29.85,9.2,23,9.6,0,27,7,1,0,0,1,0
269,-87.65,41.733,8,14,0,1,0,0,0,0,3650,0,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,1,31,7,1,4,0,1,0
270,-87.65,41.733,8,7,0,0,1,0,0,0,3650,0,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,1,31,7,1,4,0,1,0
271,-87.65,41.733,8,1,1,0,0,0,0,0,3650,0,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,1,31,7,1,4,0,1,0
272,-87.65,41.733,8,3,0,1,0,0,0,0,3650,0,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,0,7,8,1,4,0,1,0
273,-87.65,41.733,8,1,0,0,1,0,0,0,3650,0,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,0,7,8,1,4,0,1,0
274,-87.65,41.733,8,2,1,0,0,0,0,0,3650,0,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,0,7,8,1,4,0,1,0
275,-87.65,41.733,8,1,0,1,0,0,0,0,3650,0,67,62,65,61,63,0,0,1.19,29.41,30.07,10.7,8,11.0,0,27,8,1,3,0,1,0
276,-87.65,41.733,8,1,0,1,0,0,0,0,3650,0,75,57,66,55,60,0,1,0.0,29.48,30.14,5.2,6,5.9,0,3,9,1,3,0,1,0
277,-87.65,41.733,8,5,0,0,1,0,0,0,3650,0,75,57,66,55,60,0,1,0.0,29.48,30.14,5.2,6,5.9,0,3,9,1,3,0,1,0
278,-87.65,41.733,8,1,0,0,0,0,0,1,3650,0,75,57,66,55,60,0,1,0.0,29.48,30.14,5.2,6,5.9,0,3,9,1,3,0,1,0
279,-87.65,41.733,8,1,0,1,0,0,0,0,3650,0,84,59,72,56,62,0,7,0.0,29.4,30.05,1.1,13,2.7,1,14,9,1,0,0,1,0
280,-87.65,41.733,8,9,0,1,0,0,0,0,3650,0,71,54,63,51,57,2,0,0.0,29.51,30.17,4.5,8,5.4,1,17,9,1,3,0,1,0
281,-87.65,41.733,8,1,0,0,1,0,0,0,3650,0,71,54,63,51,57,2,0,0.0,29.51,30.17,4.5,8,5.4,1,17,9,1,3,0,1,0
282,-87.65,41.733,8,7,0,1,0,0,0,0,3650,0,70,60,65,57,60,0,0,0.02,29.44,30.11,5.4,11,6.3,0,25,9,1,4,0,1,0
283,-87.65,41.733,8,2,0,0,1,0,0,0,3650,0,70,60,65,57,60,0,0,0.02,29.44,30.11,5.4,11,6.3,0,25,9,1,4,0,1,0
284,-87.65,41.733,8,7,0,0,1,0,0,0,3650,0,82,64,73,60,65,0,8,0.0,29.18,29.81,5.3,7,6.2,1,17,6,3,4,0,1,0
285,-87.65,41.733,8,1,0,1,0,0,0,0,3650,0,68,60,64,55,59,1,0,0.0,29.13,29.76,8.5,29,8.7,1,24,6,3,4,0,1,0
286,-87.65,41.733,8,1,0,1,0,0,0,0,3650,0,89,66,78,61,67,0,13,0.03,29.34,29.99,9.2,16,10.6,0,30,6,3,3,0,1,0
287,-87.65,41.733,8,4,0,0,1,0,0,0,3650,0,89,66,78,61,67,0,13,0.03,29.34,29.99,9.2,16,10.6,0,30,6,3,3,0,1,0
288,-87.65,41.733,8,1,0,0,1,0,0,0,3650,0,86,74,80,69,72,0,15,0.36,29.34,29.96,3.5,4,5.6,0,29,7,3,4,0,1,0
289,-87.65,41.733,8,3,1,0,0,0,0,0,3650,0,86,74,80,69,72,0,15,0.36,29.34,29.96,3.5,4,5.6,0,29,7,3,4,0,1,0
290,-87.65,41.733,8,1,0,1,0,0,0,0,3650,0,84,70,77,68,71,0,12,0.005,29.26,29.91,5.2,7,6.0,1,5,8,3,4,0,1,0
291,-87.65,41.733,8,2,1,0,0,0,0,0,3650,0,84,70,77,68,71,0,12,0.005,29.26,29.91,5.2,7,6.0,1,5,8,3,4,0,1,0
292,-87.65,41.733,8,1,0,0,1,0,0,0,3650,0,82,65,74,57,64,0,9,0.0,29.28,29.93,8.2,19,8.4,1,12,8,3,4,0,1,0
293,-87.65,41.733,8,3,0,1,0,0,0,0,3650,0,86,67,77,62,68,0,12,0.0,29.23,29.87,4.7,13,5.8,1,19,8,3,4,0,1,0
294,-87.65,41.733,8,4,0,1,0,0,0,0,3650,0,83,61,72,58,64,0,7,0.0,29.32,29.97,1.2,20,3.4,1,26,8,3,4,0,1,0
295,-87.65,41.733,8,1,0,0,1,0,0,0,3650,0,83,61,72,58,64,0,7,0.0,29.32,29.97,1.2,20,3.4,1,26,8,3,4,0,1,0
296,-87.65,41.733,8,6,0,1,0,0,0,0,3650,0,94,79,87,69,74,0,22,0.005,29.24,29.87,4.0,20,6.6,1,2,9,3,4,0,1,0
297,-87.65,41.733,8,1,0,0,1,0,0,0,3650,0,94,79,87,69,74,0,22,0.005,29.24,29.87,4.0,20,6.6,1,2,9,3,4,0,1,0
298,-87.65,41.733,8,2,1,0,0,0,0,0,3650,0,94,79,87,69,74,0,22,0.005,29.24,29.87,4.0,20,6.6,1,2,9,3,4,0,1,0
299,-87.65,41.733,8,1,0,1,0,0,0,0,3650,0,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,1,12,9,3,0,0,1,0
300,-87.65,41.733,8,3,0,1,0,0,0,0,3650,0,62,48,55,46,51,10,0,0.02,29.38,30.05,4.1,36,6.4,0,23,9,3,4,0,1,0
301,-87.65,41.733,8,1,0,0,1,0,0,0,3650,0,62,48,55,46,51,10,0,0.02,29.38,30.05,4.1,36,6.4,0,23,9,3,4,0,1,0
302,-87.65,41.733,8,4,0,1,0,0,0,0,3650,0,68,54,61,44,52,4,0,0.0,29.26,29.92,8.8,2,9.2,1,7,6,5,4,0,1,0
303,-87.65,41.733,8,1,0,1,0,0,0,0,3650,0,76,57,67,50,57,0,2,0.0,29.4,30.04,6.0,5,7.8,1,14,6,5,4,0,1,0
304,-87.65,41.733,8,3,0,0,1,0,0,0,3650,0,76,57,67,50,57,0,2,0.0,29.4,30.04,6.0,5,7.8,1,14,6,5,4,0,1,0
305,-87.65,41.733,8,15,0,0,1,0,0,0,3650,0,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,0,21,6,5,4,0,1,0
306,-87.65,41.733,8,5,0,1,0,0,0,0,3650,0,83,68,76,60,65,0,11,0.16,28.97,29.62,9.0,29,9.8,0,28,6,5,4,0,1,0
307,-87.65,41.733,8,8,0,0,1,0,0,0,3650,0,83,68,76,60,65,0,11,0.16,28.97,29.62,9.0,29,9.8,0,28,6,5,4,0,1,0
308,-87.65,41.733,8,18,0,0,1,0,0,0,3650,0,87,71,79,70,72,0,14,0.84,29.31,29.95,10.0,22,10.5,0,8,7,5,0,0,1,0
309,-87.65,41.733,8,27,0,1,0,0,0,0,3650,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,1,12,7,5,4,0,1,1
310,-87.65,41.733,8,44,0,0,1,0,0,0,3650,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,1,12,7,5,4,0,1,0
311,-87.65,41.733,8,46,0,1,0,0,0,0,2,1,97,75,86,69,75,0,21,0.005,29.17,29.82,13.4,24,13.9,0,19,7,5,4,0,0,0
312,-87.65,41.733,8,19,0,1,0,0,0,0,2,1,97,75,86,69,75,0,21,0.005,29.17,29.82,13.4,24,13.9,0,19,7,5,4,0,0,0
313,-87.65,41.733,8,15,0,0,1,0,0,0,2,1,97,75,86,69,75,0,21,0.005,29.17,29.82,13.4,24,13.9,0,19,7,5,4,0,0,0
314,-87.65,41.733,8,50,0,1,0,0,0,0,8,1,81,58,70,52,60,0,5,0.0,29.39,30.05,2.7,23,3.9,1,25,7,5,3,0,0,0
315,-87.65,41.733,8,20,0,0,1,0,0,0,8,1,81,58,70,52,60,0,5,0.0,29.39,30.05,2.7,23,3.9,1,25,7,5,3,0,0,0
316,-87.65,41.733,8,16,0,1,0,0,0,0,15,1,82,61,72,54,62,0,7,0.0,29.29,29.95,6.2,29,7.1,1,1,8,5,3,0,0,0
317,-87.65,41.733,8,2,0,0,1,0,0,0,15,1,82,61,72,54,62,0,7,0.0,29.29,29.95,6.2,29,7.1,1,1,8,5,3,0,0,0
318,-87.65,41.733,8,7,1,0,0,0,0,0,15,1,82,61,72,54,62,0,7,0.0,29.29,29.95,6.2,29,7.1,1,1,8,5,3,0,0,0
319,-87.65,41.733,8,43,0,1,0,0,0,0,22,1,79,69,74,55,62,0,9,0.0,29.33,29.96,10.5,5,10.8,1,8,8,5,3,0,0,0
320,-87.65,41.733,8,9,0,0,1,0,0,0,22,1,79,69,74,55,62,0,9,0.0,29.33,29.96,10.5,5,10.8,1,8,8,5,3,0,0,0
321,-87.65,41.733,8,1,1,0,0,0,0,0,22,1,79,69,74,55,62,0,9,0.0,29.33,29.96,10.5,5,10.8,1,8,8,5,3,0,0,0
